code,product_name,ingredients_text,ingredients_tags,allergens_tags,traces_tags,lang
50184453,Yeast Extract,"yeast extract, barley, wheat, oats, rye, salt, vegetable juice concentrate, thiamin, riboflavin, niacin, vitamin B12, folic acid, natural flavouring, celery","['en:yeast-extract', 'en:yeast', 'en:barley', 'en:cereal', 'en:wheat', 'en:oat', 'en:rye', 'en:salt', 'en:vegetable-juice', 'en:vegetable', 'en:thiamin', 'en:vitamins', 'en:e101', 'en:e375', 'en:vitamin-b12', 'en:folic-acid', 'en:folate', 'en:natural-flavouring', 'en:flavouring', 'en:celery', 'en:stalk-vegetable']","['en:celery', 'en:gluten']",[],nl
5411188119098,Natur mit Kokosnuss,"_Sojabasis_ (Wasser, geschälte _Sojabohnen_ (10,4%)], Kokosmilch (4,3%) (Kokosceme, Wasser), Zucker, Tricalciumcitrat, Säureregulatoren (Natriumcitrate, Citronensäure), Stabilisator (Pektine), natürliches Aroma, Meersalz, Antioxidationsmitel (stark tocopherol-tatige Extract, Fettsäureester der Ascorbinsäure), Vitamine (B12, D2), Joghurtkulturen (Str,thermophilus, L, bulgaricus).","['en:soy-base', 'en:water', 'en:soya-bean', 'en:vegetable', 'en:pod-and-seed-vegetable', 'en:legume', 'en:pulse', 'en:soya', 'en:coconut-milk', 'en:fruit', 'en:coconut', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:e333iii', 'en:e333', 'en:e331', 'en:e330', 'en:e440a', 'en:natural-flavouring', 'en:flavouring', 'en:sea-salt', 'en:salt', 'de:Antioxidationsmitel', 'en:vitamins', 'en:vitamin-b12', 'en:ergocalciferol', 'en:vitamin-d', 'en:lactic-ferments', 'en:ferment', 'en:microbial-culture', 'de:Kokosceme', 'de:stark tocopherol-tatige Extract', 'en:e304', 'de:Str', 'de:thermophilus', 'de:L', 'de:bulgaricus']","['en:soybeans', 'de:Sojabasis']",['en:nuts'],de
3061990143365,Goût chocolat,"Céréales [farine de froment (33%), céréales complètes (15,1%) (farine complète de froment (15%), farine complète de seigle, farine complète d'orge)] - sucre - matières grasses végétales (palme, palmiste, colza) - cacao maigre (4,7%) - amidons (blé) - sirop de glucose - poudres à lever : carbonates d'ammonium et de sodium - sel - lait écrémé en poudre perméat de lactosérum en poudre (lait) - émulsifiant : lecithines de tournesol - arômes. Peut contenir des traces de fruits à coque.","['en:cereal', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:vegetable-fat', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:fat-reduced-cocoa', 'en:plant', 'en:cocoa', 'en:starch', 'en:glucose-syrup', 'en:monosaccharide', 'en:glucose', 'en:e503', 'en:e500', 'en:salt', 'fr:lait écrémé en poudre perméat de lactosérum en poudre', 'en:sunflower-lecithin', 'en:e322', 'en:e322i', 'en:flavouring', 'en:wheat-flour', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:wholemeal-cereal', 'en:palm-fat', 'en:palm-oil-and-fat', 'en:palm-kernel-fat', 'en:palm-kernel-oil-and-fat', 'en:colza-oil', 'en:rapeseed-oil', 'en:wheat-starch', 'en:whole-wheat-flour', 'en:wholemeal-flour', 'en:wholemeal-rye-flour', 'en:rye-flour', 'en:wholemeal-barley-flour', 'en:barley', 'en:barley-flour']","['en:gluten', 'en:milk']",['en:nuts'],fr
3228857001316,Brioche Tranchée Recette Classique,"Farine de blé 54%, sucre, eau, ceufs frais 9,5%, beurre pâtissier (lait), huile de colza, levure, sel, rhum, arômes (blé), poudre de jaune d'œufs, extraits végétaux à pouvoir colorant (curcuma, paprika), extrait d'acerola. Peut contenir des traces de soja, fruits à coque et graines de sésame.","['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:water', 'fr:ceufs frais', 'en:butterfat', 'en:oil-and-fat', 'en:fat', 'en:dairy', 'en:milkfat', 'en:colza-oil', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:yeast', 'en:salt', 'en:rum', 'en:alcohol', 'en:flavouring', 'en:egg-yolk-powder', 'en:egg', 'en:egg-yolk', 'fr:extraits à pouvoir colorant', 'en:acerola-juice', 'en:fruit', 'en:juice', 'en:fruit-juice', 'en:turmeric', 'en:condiment', 'en:spice', 'en:paprika']","['en:eggs', 'en:gluten', 'en:milk']","['en:nuts', 'en:sesame-seeds', 'en:soybeans']",fr
6111259341197,Momo black,"Farine de blé, sucre, huile végétale hydrogénée (palme), cacao en poudre (3,4%), régulateur d'acidité (acide citrique (E330), acide tartrique (E334)), poudre à lever (bicarbonate d'ammonium et bicarbonate sodium), émulsifiant végétal (lécithine de soja (E322)) et sel.","['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:hydrogenated-vegetable-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:oil', 'en:vegetable-oil', 'en:hydrogenated-oil', 'en:cocoa-powder', 'en:plant', 'en:cocoa', 'en:acidity-regulator', 'en:raising-agent', 'en:emulsifier', 'en:salt', 'en:palm', 'en:palm-oil-and-fat', 'en:palm-oil', 'en:e330', 'en:e334', 'en:e503ii', 'en:e503', 'en:e500ii', 'en:e500', 'en:soya-lecithin', 'en:e322', 'en:e322i']","['en:gluten', 'en:milk', 'en:soybeans']","['en:gluten', 'en:milk']",fr
6111266962446,delicemo,"Lait frais entier, crème, préparation aux morceaux de chocolat, sucre, poudre de lait écrémé, texturant : amidon, arômes, ferments lactiques sélectionnés, colorant naturel","['en:milk', 'en:dairy', 'en:cream', 'fr:préparation aux morceaux de chocolat', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:skimmed-milk-powder', 'en:milk-powder', 'fr:texturant', 'en:flavouring', 'en:selected-lactic-ferments', 'en:ferment', 'en:microbial-culture', 'en:lactic-ferments', 'en:natural-colours', 'en:colour', 'en:starch']",['en:milk'],[],fr
20003166,FLOCONS D'AVOINE,"Hafervollkornflocken Kleinblatt
Пълнозърнести овесени ядки. Може да съдържат следи от пшеница, ръж и ечемик.","['bg:Hafervollkornflocken Kleinblatt Пълнозърнести овесени ядки', 'bg:Може да съдържат следи от пшеница', 'bg:ръж и ечемик']",['en:gluten'],['en:gluten'],en
3292070005161,Houmous extra - Pois chiches français & graines de sésame,"pois chiches 48% - eau - huile de colza - pâte de graines de sésame 11% - graines de sésame 1,2% - sel - jus de citron concentré - conservateur: E202. Traces éventuelles de: céréales contenant du gluten, crustacés, oeufs, poissons, soja, lait, moutarde et mollusques.","['en:chickpea', 'en:vegetable', 'en:pod-and-seed-vegetable', 'en:legume', 'en:water', 'en:colza-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:sesame-paste', 'en:seed', 'en:sesame', 'en:sesame-seeds', 'en:salt', 'en:concentrated-lemon-juice', 'en:fruit', 'en:juice', 'en:fruit-juice', 'en:lemon-juice', 'en:preservative', 'en:e202']",['en:sesame-seeds'],"['en:crustaceans', 'en:eggs', 'en:fish', 'en:gluten', 'en:milk', 'en:molluscs', 'en:mustard', 'en:soybeans']",fr
4006985906203,Cacao en Poudre Non Sucré,"Cacao en poudre non sucré (98%), correcteurs d'acidité: carbonates de potassium, hydroxyde de potassium. Peut contenir des traces de fruits à coque, arachides, lait, gluten et soja.","['en:cocoa-powder', 'en:plant', 'en:cocoa', 'en:acidity-regulator', 'en:e525', 'en:e501']",[],"['en:gluten', 'en:milk', 'en:nuts', 'en:peanuts', 'en:soybeans']",fr
3175681257542,Cranberry saveur amande,"Farine de blé* 68%, huile de tournesol oléique*, sucre de canne*, cranberries* 5,3%, son de blé, poudres à lever (acide citrique, carbonates de sodium), arôme naturel de framboise, arôme naturel d'amande amère (issu d'amandons d'abricots). *Ingrédients issus de l'agriculture biologique.","['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:high-oleic-sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:sunflower-oil', 'en:cane-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:cranberry', 'en:fruit', 'en:wheat-bran', 'en:raising-agent', 'en:natural-raspberry-flavouring', 'en:flavouring', 'en:natural-flavouring', 'en:natural-bitter-almond-flavouring', 'en:e330', 'en:e500', ""fr:issu d'amandons d'abricots""]",['en:gluten'],[],fr
3251491787810,Goûter aux raisins,"Farine de blé 59,4%, sucre non raffiné, huile de colza, raisins secs 10%, farine de soja, pâte de raisins 3,3%, fibres de chicorée, poudres à lever (carbonates de potassium, carbonates d'ammonium), protéines de lait.","['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:unrefined-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:colza-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:raisin', 'en:fruit', 'en:berries', 'en:grape', 'en:soya-flour', 'en:vegetable', 'en:legume', 'en:pulse', 'en:soya', 'en:soya-bean', 'fr:pate-de-raisins', 'en:chicory-fibre', 'en:fiber', 'en:shoot-vegetable', 'en:vegetable-fiber', 'en:chicory', 'en:raising-agent', 'en:milk-proteins', 'en:protein', 'en:animal-protein', 'en:e501', 'en:e503']","['en:gluten', 'en:milk', 'en:soybeans']","['en:nuts', 'en:sesame-seeds']",fr
6111248360130,Aïn Soltane,Minéralisation en mg/t كالسيوم بيكربونات صوديوم كلورير نترات بوتاسيوم سلفات Magnésium 44 Calcium 70-&gt; Bicarbonates 402 • Sodium 4 Chlorures 7.1 Nitrates 16 Potassium 1 Sulfates 3.7,"['fr:mineralisation-en-mg', 'fr:t-كالسيوم-بيكربونات-صوديوم-كلورير-نترات-بوتاسيوم-سلفات-magnesium-44-calcium-70-bicarbonates-402', 'fr:sodium-4-chlorures-7-1-nitrates-16-potassium-1-sulfates-3-7']",[],[],fr
3045140105502,Chocolat au lait,"Sucre, Beurre de cacao, pâte de cacao, Lait écrémé en poudre, lactosérum en poudre (Lait), Beurre concentré, Émulsifiant (Lécithine de soja), Pâte de noisette, Arôme naturel","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:cocoa-butter', 'en:oil-and-fat', 'en:plant', 'en:vegetable-oil-and-fat', 'en:vegetable-fat', 'en:cocoa', 'en:cocoa-paste', 'en:skimmed-milk-powder', 'en:dairy', 'en:milk-powder', 'en:whey-powder', 'en:whey', 'en:butterfat', 'en:fat', 'en:milkfat', 'en:soya-lecithin', 'en:e322', 'en:e322i', 'en:hazelnut-paste', 'en:nut', 'en:tree-nut', 'en:hazelnut', 'en:natural-flavouring', 'en:flavouring']","['en:milk', 'en:nuts', 'en:soybeans']","['en:gluten', 'en:nuts']",fr
3760049798029,Tartines Bio quinoa & graines 450g,"Farine de BLÉ*/** 47 % , eau, graines de quinoa blanc* 6,7 %, huile de tournesol*, graines de tournesol décortiquées* 4,5%, sucre de canne roux*, graines de lin brun* 3,1 %, GLUTEN DE BLÉ*, vinaigre*, levain de BLÉ dévitalisé*, sel, arôme naturel d'AVOINE* (contient alcool*), levure, épaississant : gomme de guar*, farine de SEIGLE*, farine d'ORGE maltée torréfiée*, farine de BLÉ malté torréfié*, antioxydant : acide ascorbique. Traces éventuelles d'œufs, soja, lait, moutarde et graines de sésame. *Ingrédients issus de l'Agriculture Biologique. **Ingrédient issu du commerce équitable français.","['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:water', 'en:white-quinoa', 'en:plant', 'en:quinoa', 'en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:sunflower-seed', 'en:seed', 'en:unrefined-cane-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:cane-sugar', 'en:unrefined-sugar', 'en:brown-flax-seeds', 'en:flax', 'en:flax-seed', 'en:wheat-gluten', 'en:gluten', 'en:vinegar', 'en:devitalised-wheat-sourdough', 'en:dough', 'en:sourdough', 'en:devitalised-sourdough', 'en:wheat-sourdough', 'en:salt', ""fr:arôme naturel d'AVOINE"", 'en:yeast', 'en:e412', 'en:rye-flour', 'fr:farine-d-orge-malte-toaste', 'en:barley', 'en:barley-flour', 'fr:farine-de-ble-malte-torrefie', 'en:malted-wheat-flour', 'en:e300', 'fr:français', 'en:alcohol']",['en:gluten'],"['en:eggs', 'en:milk', 'en:mustard', 'en:sesame-seeds', 'en:soybeans']",fr
3228857002221,American sandwich Céréales,"Farine semi complète de BLÉ 34,6%, eau, farine de BLÉ 16,2%, farine de SEIGLE 7,5%, huile de colza, graines de tournesol 2,7%, fibre de chicorée, graines de lin brun 1,4%, graines de SOJA toastées 1,4%, gluten de BLÉ, arôme (contient alcool), farine d'AVOINE 1,3%, farine de riz 1,3%, farine d'ORGE 1,3%, sel, levure, vinaigre, extrait d'acérola. Peut contenir des traces d'OEUF, LAIT, FRUITS A COQUE, GRAINES DE SÉSAME, MOUTARDE et LUPIN.","['en:semi-wholemeal-wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:wheat-flour', 'en:semi-wholemeal-flour', 'en:water', 'en:rye-flour', 'en:colza-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:sunflower-seed', 'en:seed', 'en:chicory-fibre', 'en:vegetable', 'en:fiber', 'en:shoot-vegetable', 'en:vegetable-fiber', 'en:chicory', 'en:brown-flax-seeds', 'en:flax', 'en:flax-seed', 'en:soya-bean', 'en:legume', 'en:pulse', 'en:soya', 'en:wheat-gluten', 'en:gluten', 'en:flavouring', 'en:oat-flour', 'en:oat', 'en:rice-flour', 'en:rice', 'en:barley-flour', 'en:barley', 'en:salt', 'en:yeast', 'en:vinegar', 'en:acerola-juice', 'en:fruit', 'en:juice', 'en:fruit-juice']","['en:gluten', 'en:soybeans']","['en:eggs', 'en:lupin', 'en:milk', 'en:mustard', 'en:nuts', 'en:sesame-seeds']",fr
3178530410105,Petites Madeleines,"Farine de blé 34%, huile de colza, sucre, oeufs 14%, stabilisant : glycérol, sirop de glucose, lait frais demi-écrémé pasteurisé 5%, poudres à lever: carbonates et citrates de sodium (blé), sel, arome.
Traces éventuelles de fruits à coque, soja.","['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:colza-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:egg', 'en:e422', 'en:glucose-syrup', 'en:monosaccharide', 'en:glucose', 'en:milk', 'en:dairy', 'en:e500', 'en:e331', 'en:salt', 'en:flavouring']","['en:eggs', 'en:gluten', 'en:milk']","['en:nuts', 'en:soybeans']",fr
4056489346357,"Boisson à l'amande, sans sucres","water, 2,3% almonds', maltodextrins', sea salt, stabilizers: carob seed flour, gellanic gum, emulsifier: sunflower lecithin', natural aroma, 'from organic farming","['en:water', 'en:almond', 'en:nut', 'en:tree-nut', 'en:maltodextrin', 'en:sea-salt', 'en:salt', 'en:stabiliser', 'en:gellanic gum', 'en:emulsifier', 'en:natural-flavouring', 'en:flavouring', 'en:carob-seed-flour', 'en:vegetable', 'en:pod-and-seed-vegetable', 'en:flour', 'en:legume', 'en:pulse', 'en:carob-bean', 'en:sunflower-lecithin', 'en:e322', 'en:e322i']",['en:nuts'],['en:nuts'],en
3760049796384,Tartines céréales & graines 450g,"Farine de BLÉ *50 %, eau, huile de colza, graines de tournesol décortiquées 4,6 %, graines de millet décortiquées 1,8 %, graines de lin brun 1,8%, semoule de BLÉ dur 1,6 %, levains de BLÉ dévitalisés, sel, arôme naturel (contient alcool), graines de pavot bleu 0,7 %, flocons d'AVOINE 0,7 %, levure, vinaigre, graines de quinoa 0,4 %, graines d'amarante 0,4%, conservateur : propionate de calcium, levure désactivée, gluten de BLÉ , farine de SEIGLE 0,2%, farine d'ORGE maltée torréfiée 0,1%, farine de BLÉ malté torréfié 0,1%, agent de traitement de la farine : acide ascorbique. Traces éventuelles de soja, moutarde et graines de sésame. * Ingrédient issu du commerce équitable français.","['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:water', 'en:colza-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:sunflower-seed', 'en:seed', 'en:millet-seed', 'en:millet', 'en:brown-flax-seeds', 'en:flax', 'en:flax-seed', 'en:durum-wheat-semolina', 'en:durum-wheat', 'en:semolina', 'en:devitalised-wheat-sourdough', 'en:dough', 'en:sourdough', 'en:devitalised-sourdough', 'en:wheat-sourdough', 'en:salt', 'en:natural-flavouring', 'en:flavouring', 'en:blue-poppy-seed', 'en:plant', 'en:poppy', 'en:poppyseed', 'en:oat-flakes', 'en:oat', 'en:yeast', 'en:vinegar', 'en:quinoa-seeds', 'en:quinoa', 'en:e123', 'en:preservative', 'en:deactivated-yeast', 'en:wheat-gluten', 'en:gluten', 'en:rye-flour', 'fr:farine-d-orge-malte-toaste', 'en:barley', 'en:barley-flour', 'fr:farine-de-ble-malte-torrefie', 'en:malted-wheat-flour', 'en:flour-treatment-agent', 'fr:français', 'en:e282', 'en:e300']",['en:gluten'],"['en:eggs', 'en:milk', 'en:mustard', 'en:sesame-seeds', 'en:soybeans']",fr
5449000206770,Eau de table,Eau de Table,['fr:Eau de Table'],[],['en:nuts'],fr
6111126003821,Lait Frais 15 jours,lait entier pasteurisé,"['en:pasteurised-whole-milk', 'en:dairy', 'en:milk', 'en:whole-milk']",['en:milk'],[],fr
3046920028721,Dark absolute 99% cacao,"Cocoa solids 99%, cocoa paste, fat-reduced cocoa, cocoa butter, demerara sugar. May contain nuts, milk and soya,","['en:cocoa-solids', 'en:plant', 'en:cocoa', 'en:cocoa-paste', 'en:fat-reduced-cocoa', 'en:cocoa-butter', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-fat', 'en:demerara-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:cane-sugar', 'en:unrefined-sugar', 'en:unrefined-cane-sugar']",['en:milk'],"['en:milk', 'en:nuts', 'en:sesame-seeds', 'en:soybeans']",en
6111003031107,,"Maquereaux, huile végétale, sel. F","['en:mackerel', 'en:fish', 'en:vegetable-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:salt', 'fr:F']","['en:fish', 'ar:Maquereaux']",[],ar
3175681257535,"Biscuits 3 graines Kasha, Sésame, Pavot","Farine complète de blé* de meule* 65,8%, sucre de canne*, huile de tournesol oléique*, son de blé*, sarrasin grillé* 2,6%, sésame toasté* 2,1%, graines de pavot bleu* 1,4%, poudres à lever (acide citrique, carbonates de sodium), sel de mer. *Ingrédients issus de l'agriculture biologique.","['fr:farine-complete-de-ble-de-meule', 'en:cane-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:high-oleic-sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:sunflower-oil', 'en:wheat-bran', 'en:cereal', 'en:wheat', 'en:buckwheat', 'en:sesame', 'en:seed', 'en:blue-poppy-seed', 'en:plant', 'en:poppy', 'en:poppyseed', 'en:raising-agent', 'en:sea-salt', 'en:salt', 'en:e330', 'en:e500']","['en:gluten', 'en:sesame-seeds']","['en:lupin', 'en:milk', 'en:mustard', 'en:nuts', 'en:soybeans']",fr
6111018501480,Nescafé classic,100% café soluble,"['en:instant-coffee', 'en:coffee']",[],[],fr
6111032002925,Danone nature,ا المكونات حليب بدون قشدة، قشدة، مس رن الحليب بدون قشدة، مخثرات )نشويات(، نكهة، خمائرحليبية ل ليوغورت. م.د: %3 مصنوع خط قد بمكن أن يحتوي على الكلوتين، الجوز واللوز. منتوج حليبي م مزوج الوزن الصافي : 110غ. رقم الإعتماد الصحي LPL2113،0NS SA,"['fr:ا المكونات حليب بدون قشدة', 'fr:قشدة', 'fr:مس رن الحليب بدون قشدة', 'fr:مخثرات )نشويات', 'fr:نكهة', 'fr:خمائرحليبية ل ليوغورت', 'fr:م.د', 'fr:الجوز واللوز', 'fr:منتوج حليبي م مزوج الوزن الصافي', 'fr:0NS SA', 'fr:%3 مصنوع خط قد بمكن أن يحتوي على الكلوتين', 'fr:110غ', 'fr:رقم الإعتماد الصحي LPL2113']",[],"['en:gluten', 'en:nuts', 'fr:يحتوي على الجلوتين']",fr
5449000133328,Cocacola zero sugar,"Eau gazéifiée, colorant E150d, acidifiants , acide phosphorique, citrate de sodium, édulcorants , aspartame, acésulfame-K, arômes naturels (extraits végétaux), dont caféine, Contient une source de phénylalanine,","['en:carbonated-water', 'en:water', 'en:e150d', 'en:acid', 'en:e338', 'en:sodium-citrate', 'en:minerals', 'en:sodium', 'en:sweetener', 'en:e951', 'en:e950', 'en:natural-flavouring', 'en:flavouring', 'en:caffeine', 'en:extract']",[],[],fr
3154230810131,HERTA LE BON PARIS Jambon sel réduit sans nitrite x4-140g,"Jambon frais de porc, Sel, Arômes naturels (présence naturelle de polyphénols), Bouillon (eau, os de porc, sel, extraits de carotte et d'oignon, gras et couenne de porc, ail, poivre, persil, laurier, clou de girofle), Chlorure de potassium, Sucre, Antioxydant : acide ascorbique, Vinaigre en poudre.","['fr:jambon-de-porc-frais', 'en:animal', 'en:meat', 'en:pork', 'en:pork-meat', 'en:ham', 'en:salt', 'en:natural-flavouring', 'en:flavouring', 'en:broth', 'en:e508', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:e300', 'en:vinegar', 'en:water', 'en:pork-bone', 'en:pork-by-product', 'en:carrot-extract', 'en:vegetable', 'en:root-vegetable', 'en:taproot-vegetable', 'en:carrot', 'en:onion', 'en:onion-family-vegetable', 'fr:gras-et-couenne-de-porc', 'en:garlic', 'en:pepper', 'en:seed', 'en:parsley', 'en:herb', 'en:leaf-vegetable', 'en:bay-leaf', 'en:clove', 'en:condiment', 'en:spice']",[],[],fr
3330720237361,Pâte à tartiner aux noisettes francaises et cacao,"Sucre, huile de colza, noisette 16% (origine France), poudre de lait écrémé, poudre de cacão maigre 7%, émulsifiant: lécithine de tournesol. Traces possibles de sésame et autres fruits à coques. (*feves origine Afrique de l'Ouest)","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:colza-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:hazelnut', 'en:nut', 'en:tree-nut', 'en:skimmed-milk-powder', 'en:dairy', 'en:milk-powder', 'en:fat-reduced-cocoa-powder', 'en:plant', 'en:cocoa', 'en:cocoa-powder', 'en:fat-reduced-cocoa', 'en:sunflower-lecithin', 'en:e322', 'en:e322i']","['en:milk', 'en:nuts']","['en:nuts', 'en:sesame-seeds']",fr
40896243,Buo Cioccolato Fondente 70%,"Pâte de cacao, sucre de canne, beurre de cacao, émulsifiant : lécithines (_soja_).","['en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:cane-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:cocoa-butter', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-fat', 'en:e322']",['en:soybeans'],"['en:milk', 'en:nuts']",fr
3760049795479,Pain de mie grandes tranches Toastiligne céréales & graines 500g,"Farine de BLÉ* 58%, eau, levure, GLUTEN DE BLÉ, graines de lin brun 2,1% , graines de lin jaune 1,9%, graines de millet décortiquées 1,9%, graines de tournesol décortiquées 1,2%, sel, farine de BLÉ malté torréfié 0,7%, vinaigre, graines de sarrasin décortiquées 0,6%, graines de pavot 0,4%, conservateur : propionate de calcium, agent de traitement de la farine : acide ascorbique. Traces éventuelles d'œufs, lait, soja, graines de sésame et fruits à coque. *Ingrédient issu du commerce équitable français.","['en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:water', 'en:yeast', 'en:wheat-gluten', 'en:gluten', 'en:brown-flax-seeds', 'en:seed', 'en:flax', 'en:flax-seed', 'en:golden-flax-seeds', 'en:millet-seed', 'en:millet', 'en:sunflower-seed', 'en:salt', 'fr:farine-de-ble-malte-torrefie', 'en:malted-wheat-flour', 'en:vinegar', 'en:buckwheat-grain', 'en:buckwheat', 'en:poppyseed', 'en:plant', 'en:poppy', 'en:e282', 'en:e300', 'fr:français']",['en:gluten'],"['en:eggs', 'en:milk', 'en:nuts', 'en:sesame-seeds', 'en:soybeans', 'en:Fruits à coque', 'en:Graines de sésame', 'en:Lait', 'en:Œufs']",fr
3240931548111,Gnocchi à poêler,"Purée (eau, pommes de terre déshydratées, épice : curcuma), semoule de BLE, huile de colza et/ou tournesol, sel, farine de BLE. Peut contenir des traces de lait, œufs, soja, moutarde, et gluten provenant d'autres céréales. Conditionné sous atmosphère protectrice.","['en:puree', 'en:wheat-semolina', 'en:cereal', 'en:wheat', 'en:semolina', 'en:oil', 'en:oil-and-fat', 'en:salt', 'en:wheat-flour', 'en:flour', 'en:cereal-flour', ""fr:provenant d'autres céréales"", 'en:water', 'en:mashed-potato', 'en:vegetable', 'en:root-vegetable', 'en:tuber', 'en:potato', 'en:spice', 'en:condiment', 'en:colza-oil', 'en:vegetable-oil-and-fat', 'en:rapeseed-oil', 'en:sunflower-oil', 'en:vegetable-oil', 'en:turmeric']",['en:gluten'],"['en:eggs', 'en:gluten', 'en:milk', 'en:mustard', 'en:soybeans']",fr
7311070032598,Krisprolls complets sans sucres ajoutés,"Farine de blé complet (62%) Farine de blé, huiles végétales (huile de colza, huile de colza totalement hydrogénée), malt d'orge, levure, sel.","['en:whole-wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:wholemeal-flour', 'en:wheat-flour', 'en:vegetable-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:malted-barley', 'en:malt', 'en:yeast', 'en:salt', 'en:colza-oil', 'en:rapeseed-oil']",['en:gluten'],[],fr
6111242103528,Croissance réduit en sucre,"Lait partiellement écrémé, lactose, huiles végétales non hydrogénées (colza, tournesol), malto dextrines, saccharose, lécithine de tournesol, vitamines : (A, B1, B2, B5, B6, B8, B9, B12, C, D3, E, K1, PP, taurines), sels minéraux : (citrate de calcium, citrate de magnésium, sulfates de fer, de zinc, de cuivre et de manganèse, iodure de potassium, sélénite de sodium).","['en:semi-skimmed-milk', 'en:dairy', 'en:milk', 'en:lactose', 'en:non-hydrogenated-vegetable-oils', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:maltodextrin', 'en:sucrose', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:sunflower-lecithin', 'en:e322', 'en:e322i', 'en:vitamins', 'en:vitamin-a', 'en:thiamin', 'en:e101', 'en:pantothenic-acid', 'en:vitamin-b6', 'en:vitamin-b8', 'en:biotin', 'en:folic-acid', 'en:folate', 'en:vitamin-b12', 'en:vitamin-c', 'en:cholecalciferol', 'en:vitamin-d', 'en:vitamin-e', 'en:phylloquinone', 'en:vitamin-k', 'en:e375', 'en:taurine', 'en:minerals', 'en:e345', 'en:ferrous-sulfate', 'en:iron', 'en:zinc-sulfate', 'en:zinc', 'en:e519', 'en:manganese-sulfate', 'en:manganese', 'en:potassium-iodide', 'en:salt', 'en:iodine', 'en:sodium-selenite', 'en:selenium', 'en:colza-oil', 'en:rapeseed-oil', 'en:sunflower-oil', 'en:e333']",['en:milk'],[],fr
